"_time","bc_uri","closed_txn",duration,"field_match_sum",linecount,"device_ip_country_code","device_ip_country_name","device_ip_city","device_ip_region_name","device_ip_latitude","device_ip_longitude","device_ip_postal_code","geo_info","artist_id","artist_name",bytes,clientip,eventcount,eventtype,mdn,sourcetype,status,timeTaken,"track_id","track_name"
"2013-01-23 10:22:35.549 PST","/sync/addtolibrary/01011207201000005652000000000003",1,"0.085913",3,3,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,Drake,2887,"10.157.178.58",3,"ua-mobile-ipad",5559972146,"access_custom radius",200,583,01011207201000005652000000000003,Headlines
"2013-01-23 10:22:26.549 PST","/sync/addtolibrary/01011207201000005652000000000031",1,"0.145017",3,3,US,"United States",Denver,CO,"39.7388","-104.4083",80208,"Denver, United States",,"Katy Perry",478,"10.176.87.78",3,"ua-mobile-ipad",5554128400,"access_custom radius",200,796,01011207201000005652000000000031,"The One That Got Away"
"2013-01-23 10:22:23.432 PST","/sync/addtolibrary/01011207201000005652000000000031",1,"0.173223",3,3,US,"United States","Mountain View",CA,"37.41919999999999","-122.0574",94043,"Mountain View, United States",,"Katy Perry",3205,"10.155.246.200",3,"ua-mobile-blackberry",5552121383,"access_custom radius",200,742,01011207201000005652000000000031,"The One That Got Away"
"2013-01-23 10:22:09.349 PST","/sync/addtolibrary/01011207201000005652000000000037",1,"0.13236",3,3,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,"Big Sean",503,"10.157.236.62",3,"ua-mobile-blackberry",5557175702,"access_custom radius",200,246,01011207201000005652000000000037,Dance
"2013-01-23 10:22:09.349 PST","/sync/addtolibrary/01011207201000005652000000000026",1,"0.035586",3,3,US,"United States",Austin,TX,"30.267200000000003","-97.7431",,"Austin, United States",,"Cobra Starship",2790,"10.155.93.246",3,"ua-mobile-ipad ua-mobile-iphone",5558225901,"access_custom radius",200,592,01011207201000005652000000000026,"You Make Me Feel"
"2013-01-23 10:22:08.349 PST","/playhistory/uploadhistory /sync/addtolibrary/01011207201000005652000000000013",1,"28.283054",6,6,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,Adele,"2484 705","10.168.80.39",6,"ua-mobile-android ua-mobile-ipad","5552385950 5552723389","access_custom radius",200,"193 282",01011207201000005652000000000013,"Someone Like You"
"2013-01-23 10:21:42.237 PST","/sync/addtolibrary/01011207201000005652000000000071",1,"0.111492",3,3,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,"Foster The People",1685,"10.123.182.223",3,"ua-mobile-android",5552776222,"access_custom radius",200,475,01011207201000005652000000000071,"Pumped Up Kicks"
"2013-01-23 10:21:42.237 PST","/sync/addtolibrary/01011207201000005652000000000007",1,"0.138659",3,3,US,"United States",Denver,CO,"39.7388","-104.4083",80208,"Denver, United States",,"Jay Z Kanye West",1353,"10.158.158.79",3,"ua-mobile-ipad",5558816449,"access_custom radius",200,199,01011207201000005652000000000007,"Ninjas in Paris"
"2013-01-23 10:21:35.319 PST","/browse/search/J.Cole /sync/addtolibrary/01011207201000005652000000000084",1,"24.125637",6,6,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,"Gavin DeGraw","1488 1850","10.123.210.96",6,"ua-mobile-iphone ua-mobile-ipod","5552728442 5553680161","access_custom radius","200 503","468 973",01011207201000005652000000000084,"Not Over You"
"2013-01-23 10:21:23.142 PST","/sync/addtolibrary/01011207201000005652000000000013",1,"0.090312",3,3,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,Adele,1168,"10.91.25.243",3,"ua-mobile-android",5554980675,"access_custom radius",200,322,01011207201000005652000000000013,"Someone Like You"
"2013-01-23 10:21:21.122 PST","/sync/addtolibrary/01011207201000005652000000000003",1,"0.142591",3,3,US,"United States",Denver,CO,"39.7388","-104.4083",80208,"Denver, United States",,Drake,3792,"10.184.167.136",3,"ua-mobile-ipad",5553095742,"access_custom radius",200,981,01011207201000005652000000000003,Headlines
"2013-01-23 10:21:14.102 PST","/sync/addtolibrary/01011207201000005652000000000071",1,"0.144881",3,3,US,"United States",Arcadia,CA,"34.139700000000005","-118.0353",,"Arcadia, United States",,"Foster The People",559,"10.90.150.222",3,"ua-mobile-ipad",5557980797,"access_custom radius",200,463,01011207201000005652000000000071,"Pumped Up Kicks"
"2013-01-23 10:21:06.063 PST","/sync/addtolibrary/01011207201000005652000000000055",1,"0.135019",3,3,US,"United States",Denver,CO,"39.7388","-104.4083",80208,"Denver, United States",,"Kelly Clarkson",2230,"10.145.152.235",3,"ua-mobile-android",5554210126,"access_custom radius",200,530,01011207201000005652000000000055,"Mr. Know It All"
"2013-01-23 10:20:46.964 PST","/sync/addtolibrary/01011207201000005652000000000018",1,"0.156485",3,3,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,"Flo Rida",2216,"10.84.250.163",3,"ua-mobile-iphone",5552912306,"access_custom radius",200,508,01011207201000005652000000000018,"Good Feeling"
"2013-01-23 10:20:45.964 PST","/sync/addtolibrary/01011207201000005652000000000021",1,"0.079468",3,3,US,"United States",Arcadia,CA,"34.139700000000005","-118.0353",,"Arcadia, United States",,Rihanna,1049,"10.98.27.195",3,"ua-mobile-android",5553675132,"access_custom radius",200,333,01011207201000005652000000000021,"We Found Love"
"2013-01-23 10:20:45.818 PST","/browse/tracks/01011207201000005652000000000018 /sync/addtolibrary/01011207201000005652000000000047",1,"0.124545",5,5,US,"United States",Denver,CO,"39.7388","-104.4083",80208,"Denver, United States",,"Bruno Mars Flo Rida",1488,"10.121.37.17",5,"ua-mobile-iphone",5556374832,"access_custom radius","200 503",468,"01011207201000005652000000000018 01011207201000005652000000000047","Good Feeling It Will Rain"
"2013-01-23 10:20:44.941 PST","/sync/addtolibrary/01011207201000005652000000000068",1,"0.116692",3,3,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,LMFAO,692,"10.122.86.199",3,"ua-mobile-iphone",5557438596,"access_custom radius",200,470,01011207201000005652000000000068,"Sexy And I Know It"
"2013-01-23 10:20:42.941 PST","/sync/addtolibrary/01011207201000005652000000000011",1,"0.07683",3,3,US,"United States",Austin,TX,"30.267200000000003","-97.7431",,"Austin, United States",,"J.Cole",1013,"10.87.73.240",3,"ua-mobile-android",5557728710,"access_custom radius",200,901,01011207201000005652000000000011,"Work Out"
"2013-01-23 10:20:39.921 PST","/sync/addtolibrary/01011207201000005652000000000018",1,"0.16633",3,3,US,"United States",Denver,CO,"39.7388","-104.4083",80208,"Denver, United States",,"Flo Rida",2977,"10.95.74.112",3,"ua-mobile-android",5556885463,"access_custom radius",200,324,01011207201000005652000000000018,"Good Feeling"
"2013-01-23 10:20:39.921 PST","/sync/addtolibrary/01011207201000005652000000000031",1,"0.103778",3,3,US,"United States",Denver,CO,"39.7388","-104.4083",80208,"Denver, United States",,"Katy Perry",861,"10.177.237.244",3,"ua-mobile-android",5555050861,"access_custom radius",200,204,01011207201000005652000000000031,"The One That Got Away"
"2013-01-23 10:20:23.845 PST","/sync/addtolibrary/01011207201000005652000000000003 /sync/createplaylist",1,"50.352448",6,6,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,Drake,"358 922","10.95.5.109",6,"ua-mobile-android ua-mobile-ipad","5558032080 5558143038","access_custom radius",200,"526 950",01011207201000005652000000000003,Headlines
"2013-01-23 10:20:11.782 PST","/sync/addtolibrary/01011207201000005652000000000029",1,"0.128208",3,3,US,"United States",Static,TN,"36.621700000000004","-85.0861",,"Static, United States",,"Gym Class Heroes",761,"10.122.211.114",3,"ua-mobile-android",5556891148,"access_custom radius",200,450,01011207201000005652000000000029,"Stereo Hearts"
"2013-01-23 10:20:00.199 PST","/ads/showbanner /sync/addtolibrary/01011207201000005652000000000007 /sync/addtolibrary/01011207201000005652000000000018",1,"16.6269",9,9,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,"Flo Rida Jay Z Kanye West","1488 3210 3643","10.186.144.157",9,"ua-mobile-android ua-mobile-ipad ua-mobile-iphone","5552450005 5553652050 5557183004","access_custom radius","200 503","268 468 862","01011207201000005652000000000007 01011207201000005652000000000018","Good Feeling Ninjas in Paris"
"2013-01-23 10:19:44.647 PST","/sync/addtolibrary/01011207201000005652000000000047",1,"0.155105",3,3,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,"Bruno Mars",996,"10.179.102.38",3,"ua-mobile-iphone",5554806740,"access_custom radius",200,299,01011207201000005652000000000047,"It Will Rain"
"2013-01-23 10:19:41.647 PST","/sync/addtolibrary/01011207201000005652000000000031",1,"0.032933",3,3,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,"Katy Perry",2473,"10.84.30.158",3,"ua-mobile-ipad",5553675132,"access_custom radius",200,616,01011207201000005652000000000031,"The One That Got Away"
"2013-01-23 10:19:34.605 PST","/sync/addtolibrary/01011207201000005652000000000084",1,"0.128662",3,3,US,"United States",Denver,CO,"39.7388","-104.4083",80208,"Denver, United States",,"Gavin DeGraw",1180,"10.186.186.198",3,"ua-mobile-blackberry",5557822114,"access_custom radius",200,738,01011207201000005652000000000084,"Not Over You"
"2013-01-23 10:18:39.315 PST","/sync/addtolibrary/01011207201000005652000000000068",1,"0.146494",3,3,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,LMFAO,3893,"10.90.178.9",3,"ua-mobile-iphone",5553323028,"access_custom radius",200,433,01011207201000005652000000000068,"Sexy And I Know It"
"2013-01-23 10:18:38.315 PST","/browse/search/Katy+Perry /sync/addtolibrary/01011207201000005652000000000055",1,"6.119665",6,6,US,"United States",Arcadia,CA,"34.139700000000005","-118.0353",,"Arcadia, United States",,"Kelly Clarkson","1008 3267","10.184.129.29",6,"ua-mobile-android ua-mobile-iphone","5552977358 5558690103","access_custom radius",200,"373 932",01011207201000005652000000000055,"Mr. Know It All"
"2013-01-23 10:18:37.315 PST","/sync/addtolibrary/01011207201000005652000000000023",1,"0.151872",3,3,US,"United States",Austin,TX,"30.267200000000003","-97.7431",,"Austin, United States",,"T-Pain",3857,"10.95.129.147",3,"ua-mobile-iphone",5558041235,"access_custom radius",200,190,01011207201000005652000000000023,"5 0'Clock"
"2013-01-23 10:18:32.208 PST","/playhistory/uploadhistory /sync/addtolibrary/01011207201000005652000000000023 /sync/addtolibrary/01011207201000005652000000000047",1,"31.403498",9,9,US,"United States",Arcadia,CA,"34.139700000000005","-118.0353",,"Arcadia, United States",,"Bruno Mars T-Pain","1734 2225 2408","10.123.170.54",9,"ua-mobile-android ua-mobile-iphone","5553652782 5556791445 5558474082","access_custom radius",200,"757 851 898","01011207201000005652000000000023 01011207201000005652000000000047","5 0'Clock It Will Rain"
"2013-01-23 10:18:27.188 PST","/sync/addtolibrary/01011207201000005652000000000007",1,"0.02392",3,3,US,"United States",Austin,TX,"30.267200000000003","-97.7431",,"Austin, United States",,"Jay Z Kanye West",807,"10.185.148.226",3,"ua-mobile-android",5556120001,"access_custom radius",200,580,01011207201000005652000000000007,"Ninjas in Paris"
"2013-01-23 10:18:15.131 PST","/sync/addtolibrary/01011207201000005652000000000031",1,"0.116735",3,3,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,"Katy Perry",3006,"10.184.240.63",3,"ua-mobile-iphone",5557542589,"access_custom radius",200,884,01011207201000005652000000000031,"The One That Got Away"
"2013-01-23 10:18:10.110 PST","/sync/addtolibrary/01011207201000005652000000000023",1,"0.101867",3,3,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,"T-Pain",2865,"10.184.171.56",3,"ua-mobile-iphone",5555826139,"access_custom radius",200,464,01011207201000005652000000000023,"5 0'Clock"
"2013-01-23 10:17:54.028 PST","/sync/addtolibrary/01011207201000005652000000000023",1,"0.184929",3,3,US,"United States",Arcadia,CA,"34.139700000000005","-118.0353",,"Arcadia, United States",,"T-Pain",1964,"10.147.217.9",3,"ua-mobile-android",5557728710,"access_custom radius",200,976,01011207201000005652000000000023,"5 0'Clock"
"2013-01-23 10:17:45.994 PST","/sync/addtolibrary/01011207201000005652000000000023",1,"0.07196",3,3,US,"United States",Denver,CO,"39.7388","-104.4083",80208,"Denver, United States",,"T-Pain",3364,"10.84.30.158",3,"ua-mobile-android",5559091902,"access_custom radius",200,920,01011207201000005652000000000023,"5 0'Clock"
"2013-01-23 10:17:42.976 PST","/sync/addtolibrary/01011207201000005652000000000047",1,"0.188333",3,3,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,"Bruno Mars",1924,"10.123.139.156",3,"ua-mobile-iphone",5557980797,"access_custom radius",200,559,01011207201000005652000000000047,"It Will Rain"
"2013-01-23 10:17:40.976 PST","/browse/artist/0021 /sync/addtolibrary/01011207201000005652000000000029 /sync/addtolibrary/01011207201000005652000000000047",1,"55.894074",8,8,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",0021,"Bruno Mars Gym Class Heroes","1488 987","10.121.175.224",8,"ua-mobile-ipad ua-mobile-iphone","5556374832 5557732351","access_custom radius","200 503","468 521","01011207201000005652000000000029 01011207201000005652000000000047","It Will Rain Stereo Hearts"
"2013-01-23 10:17:36.957 PST","/auth/5554400219 /sync/addtolibrary/01011207201000005652000000000068",1,"40.373818",6,6,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,LMFAO,"2396 2514","10.168.40.117",6,"ua-mobile-android ua-mobile-iphone","5554400219 5559231459","access_custom radius",200,"489 870",01011207201000005652000000000068,"Sexy And I Know It"
"2013-01-23 10:17:31.920 PST","/auth/5556907433 /browse/home /sync/addtolibrary/01011207201000005652000000000047",1,"41.923185",8,8,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,"Bruno Mars","1087 1488","10.91.22.183",8,"ua-mobile-android ua-mobile-iphone","5556374832 5556907433","access_custom radius","200 503","468 694",01011207201000005652000000000047,"It Will Rain"
"2013-01-23 10:17:23.884 PST","/ads/showbanner /sync/addtolibrary/01011207201000005652000000000041",1,"43.248115",6,6,US,"United States",Arcadia,CA,"34.139700000000005","-118.0353",,"Arcadia, United States",,"David Guetta","1390 598","10.90.100.32",6,"ua-mobile-android ua-mobile-ipad","5557180594 5557415314","access_custom radius",200,"693 791",01011207201000005652000000000041,"Without You"
"2013-01-23 10:17:29.920 PST","/sync/addtolibrary/01011207201000005652000000000011",1,"0.164275",3,3,US,"United States",Austin,TX,"30.267200000000003","-97.7431",,"Austin, United States",,"J.Cole",727,"10.185.94.54",3,"ua-mobile-ipad",5555832993,"access_custom radius",200,215,01011207201000005652000000000011,"Work Out"
"2013-01-23 10:17:24.902 PST","/sync/addtolibrary/01011207201000005652000000000068",1,"0.187545",3,3,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,LMFAO,3505,"10.87.117.85",3,"ua-mobile-ipad",5559904661,"access_custom radius",200,957,01011207201000005652000000000068,"Sexy And I Know It"
"2013-01-23 10:17:18.865 PST","/sync/addtolibrary/01011207201000005652000000000026",1,"0.093805",3,3,US,"United States",Austin,TX,"30.267200000000003","-97.7431",,"Austin, United States",,"Cobra Starship",1023,"10.187.157.200",3,"ua-mobile-android",5555896510,"access_custom radius",200,822,01011207201000005652000000000026,"You Make Me Feel"
"2013-01-23 10:17:09.829 PST","/sync/addtolibrary/01011207201000005652000000000037",1,"0.181394",3,3,US,"United States",Arcadia,CA,"34.139700000000005","-118.0353",,"Arcadia, United States",,"Big Sean",3223,"10.178.152.155",3,"ua-mobile-iphone",5557555323,"access_custom radius",200,662,01011207201000005652000000000037,Dance
"2013-01-23 10:16:54.749 PST","/sync/addtolibrary/01011207201000005652000000000014",1,"0.135457",3,3,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,"Luke Bryan",580,"10.177.200.59",3,"ua-mobile-android",5553936269,"access_custom radius",200,133,01011207201000005652000000000014,"I Don't Want This Night To End"
"2013-01-23 10:16:42.598 PST","/auth/5553048905 /browse/artist/0015 /sync/addtolibrary/01011207201000005652000000000047 /sync/createplaylist",1,"55.479339",11,11,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",0015,"Bruno Mars","1488 213 2939","10.161.146.110",11,"ua-mobile-blackberry ua-mobile-iphone","5552091642 5553048905 5556374832","access_custom radius","200 503","468 549 757",01011207201000005652000000000047,"It Will Rain"
"2013-01-23 10:16:33.653 PST","/browse/tracks/01011207201000005652000000000007 /sync/addtolibrary/01011207201000005652000000000047",1,"33.297594",6,6,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,"Bruno Mars Jay Z Kanye West","2428 988","10.91.79.22",6,"ua-mobile-ipad ua-mobile-iphone","5557156220 5559041911","access_custom radius",200,"141 589","01011207201000005652000000000007 01011207201000005652000000000047","It Will Rain Ninjas in Paris"
"2013-01-23 10:16:31.635 PST","/sync/addtolibrary/01011207201000005652000000000029",1,"0.10531",3,3,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,"Gym Class Heroes",3947,"10.170.105.145",3,"ua-mobile-blackberry",5554295458,"access_custom radius",200,340,01011207201000005652000000000029,"Stereo Hearts"
"2013-01-23 10:16:30.635 PST","/sync/addtolibrary/01011207201000005652000000000068",1,"0.077795",3,3,US,"United States",Arcadia,CA,"34.139700000000005","-118.0353",,"Arcadia, United States",,LMFAO,1421,"10.184.171.56",3,"ua-mobile-android",5555146289,"access_custom radius",200,639,01011207201000005652000000000068,"Sexy And I Know It"
"2013-01-23 10:16:26.617 PST","/auth/5558341450 /sync/addtolibrary/01011207201000005652000000000049",1,"53.370895",6,6,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,Rihanna,"1008 874","10.150.112.220",6,"ua-mobile-android ua-mobile-ipad","5557176938 5558341450","access_custom radius",200,"463 860",01011207201000005652000000000049,"You Da One"
"2013-01-23 10:16:22.598 PST","/browse/search/Maroon+5 /sync/addtolibrary/01011207201000005652000000000017",1,"19.277674",6,6,US,"United States",Arcadia,CA,"34.139700000000005","-118.0353",,"Arcadia, United States",,"Snoop Dogg","1256 3507","10.120.251.250",6,"ua-mobile-android ua-mobile-iphone","5554715490 5558964348","access_custom radius",200,"319 627",01011207201000005652000000000017,"Young Wild & Free"
"2013-01-23 10:16:13.559 PST","/browse/home /sync/addtolibrary/01011207201000005652000000000011",1,"0.382932",6,6,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,"J.Cole","1488 1906","10.88.156.50",6,"ua-mobile-iphone","5555848323 5558638661","access_custom radius","200 503","374 468",01011207201000005652000000000011,"Work Out"
"2013-01-23 10:16:02.506 PST","/auth/5554804798 /sync/addtolibrary/01011207201000005652000000000014",1,"14.206017",6,6,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,"Luke Bryan","3703 406","10.184.185.225",6,"ua-mobile-android ua-mobile-iphone","5554804798 5557079104","access_custom radius",200,"500 980",01011207201000005652000000000014,"I Don't Want This Night To End"
"2013-01-23 10:15:59.488 PST","/sync/addtolibrary/01011207201000005652000000000053",1,"0.168506",3,3,US,"United States",Austin,TX,"30.267200000000003","-97.7431",,"Austin, United States",,"Maroon 5",1762,"10.186.115.80",3,"ua-mobile-android",5559970518,"access_custom radius",200,772,01011207201000005652000000000053,"Moves Like Jagger"
"2013-01-23 10:15:54.470 PST","/sync/addtolibrary/01011207201000005652000000000071",1,"0.189483",3,3,US,"United States",Denver,CO,"39.7388","-104.4083",80208,"Denver, United States",,"Foster The People",536,"10.174.187.15",3,"ua-mobile-iphone",5556537930,"access_custom radius",200,812,01011207201000005652000000000071,"Pumped Up Kicks"
"2013-01-23 10:15:50.448 PST","/sync/addtolibrary/01011207201000005652000000000003",1,"0.148",3,3,US,"United States",Denver,CO,"39.7388","-104.4083",80208,"Denver, United States",,Drake,3700,"10.186.28.31",3,"ua-mobile-blackberry",5553549339,"access_custom radius",200,538,01011207201000005652000000000003,Headlines
"2013-01-23 10:15:48.448 PST","/playhistory/uploadhistory /sync/addtolibrary/01011207201000005652000000000055 /sync/createplaylist",1,"57.426386",9,9,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,"Kelly Clarkson","2928 3584 659","10.122.183.49",9,"ua-mobile-android ua-mobile-blackberry ua-mobile-ipod","5556365753 5557586339 5559364524","access_custom radius",200,"139 345 857",01011207201000005652000000000055,"Mr. Know It All"
"2013-01-23 10:15:18.297 PST","/browse/search/Cobra+Starship /browse/search/Toby+Keith /sync/addtolibrary/01011207201000005652000000000023",1,"21.26394",9,9,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,"T-Pain","1795 2605 3191","10.177.177.173",9,"ua-mobile-ipad ua-mobile-iphone","5552844302 5553736792 5559363979","access_custom radius",200,"295 394 507",01011207201000005652000000000023,"5 0'Clock"
"2013-01-23 10:14:57.815 PST","/sync/addtolibrary/01011207201000005652000000000084",1,"0.196732",3,3,US,"United States",Arcadia,CA,"34.139700000000005","-118.0353",,"Arcadia, United States",,"Gavin DeGraw",1488,"10.99.4.4",3,"ua-mobile-iphone",5556357136,"access_custom radius",503,468,01011207201000005652000000000084,"Not Over You"
"2013-01-23 10:14:22.043 PST","/sync/addtolibrary/01011207201000005652000000000037",1,"0.172542",3,3,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,"Big Sean",3247,"10.186.144.157",3,"ua-mobile-android",5554892806,"access_custom radius",200,362,01011207201000005652000000000037,Dance
"2013-01-23 10:14:19.026 PST","/playhistory/uploadhistory /sync/addtolibrary/01011207201000005652000000000017",1,"31.331813",6,6,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,"Snoop Dogg","257 629","10.95.233.119",6,"ua-mobile-android ua-mobile-ipad ua-mobile-iphone","5554402125 5557093122","access_custom radius",200,"935 940",01011207201000005652000000000017,"Young Wild & Free"
"2013-01-23 10:14:15.437 PST","/browse/search/Toby+Keith /sync/addtolibrary/01011207201000005652000000000047",1,"0.175063",5,5,US,"United States",Arcadia,CA,"34.139700000000005","-118.0353",,"Arcadia, United States",,"Bruno Mars",1488,"10.95.74.112",5,"ua-mobile-iphone",5556374832,"access_custom radius","200 503",468,01011207201000005652000000000047,"It Will Rain"
"2013-01-23 10:14:08.990 PST","/sync/addtolibrary/01011207201000005652000000000011",1,"0.07701",3,3,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,"J.Cole",3170,"10.146.106.176",3,"ua-mobile-android",5558286514,"access_custom radius",200,202,01011207201000005652000000000011,"Work Out"
"2013-01-23 10:13:59.953 PST","/sync/addtolibrary/01011207201000005652000000000055",1,"0.029355",3,3,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,"Kelly Clarkson",203,"10.172.20.47",3,"ua-mobile-android",5557036858,"access_custom radius",200,584,01011207201000005652000000000055,"Mr. Know It All"
"2013-01-23 10:13:45.878 PST","/sync/addtolibrary/01011207201000005652000000000083",1,"0.194693",3,3,US,"United States",Arcadia,CA,"34.139700000000005","-118.0353",,"Arcadia, United States",,"Toby Keith",3573,"10.99.226.145",3,"ua-mobile-blackberry",5555524026,"access_custom radius",200,240,01011207201000005652000000000083,"Red Solo Cup"
"2013-01-23 10:13:32.815 PST","/sync/addtolibrary/01011207201000005652000000000023 /sync/addtolibrary/01011207201000005652000000000037",1,"34.325295",6,6,US,"United States",Austin,TX,"30.267200000000003","-97.7431",,"Austin, United States",,"Big Sean T-Pain","1071 3955","10.164.61.128",6,"ua-mobile-android","5554400219 5554413449","access_custom radius",200,"131 989","01011207201000005652000000000023 01011207201000005652000000000037","5 0'Clock Dance"
"2013-01-23 10:13:25.776 PST","/sync/addtolibrary/01011207201000005652000000000025",1,"0.166448",3,3,US,"United States",Arcadia,CA,"34.139700000000005","-118.0353",,"Arcadia, United States",,,1797,"10.90.151.105",3,"ua-mobile-iphone",5555680076,"access_custom radius",200,809,01011207201000005652000000000025,
"2013-01-23 10:13:18.739 PST","/sync/addtolibrary/01011207201000005652000000000003",1,"0.123185",3,3,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,Drake,2158,"10.178.147.108",3,"ua-mobile-android",5553444703,"access_custom radius",200,168,01011207201000005652000000000003,Headlines
"2013-01-23 10:13:06.681 PST","/sync/addtolibrary/01011207201000005652000000000047",1,"0.154057",3,3,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,"Bruno Mars",2578,"10.176.221.247",3,"ua-mobile-iphone",5552922603,"access_custom radius",200,413,01011207201000005652000000000047,"It Will Rain"
"2013-01-23 10:13:01.661 PST","/ads/showbanner /sync/addtolibrary/01011207201000005652000000000068",1,"49.312152",6,6,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,LMFAO,"2702 3330","10.184.238.250",6,"ua-mobile-android ua-mobile-ipad","5552166319 5553170091","access_custom radius",200,"305 316",01011207201000005652000000000068,"Sexy And I Know It"
"2013-01-23 10:13:01.661 PST","/sync/addtolibrary/01011207201000005652000000000071",1,"0.125748",3,3,US,"United States",Denver,CO,"39.7388","-104.4083",80208,"Denver, United States",,"Foster The People",1314,"10.185.148.226",3,"ua-mobile-android",5553013039,"access_custom radius",200,888,01011207201000005652000000000071,"Pumped Up Kicks"
"2013-01-23 10:12:55.642 PST","/sync/addtolibrary/01011207201000005652000000000021",1,"0.136951",3,3,US,"United States",Arcadia,CA,"34.139700000000005","-118.0353",,"Arcadia, United States",,Rihanna,1290,"10.88.186.201",3,"ua-mobile-android",5552087114,"access_custom radius",200,928,01011207201000005652000000000021,"We Found Love"
"2013-01-23 10:12:51.620 PST","/sync/addtolibrary/01011207201000005652000000000053",1,"0.119124",3,3,US,"United States",Tilton,NH,"43.43289999999999","-71.5682",03276,"Tilton, United States",,"Maroon 5",3983,"10.120.251.250",3,"ua-mobile-android",5555583797,"access_custom radius",200,695,01011207201000005652000000000053,"Moves Like Jagger"
"2013-01-23 10:12:41.565 PST","/browse/artist/001 /sync/addtolibrary/01011207201000005652000000000047",1,"55.37463",6,6,US,"United States",Denver,CO,"39.7388","-104.4083",80208,"Denver, United States",001,"Bruno Mars","2555 2770","10.179.102.38",6,"ua-mobile-blackberry ua-mobile-iphone","5554576909 5557884966","access_custom radius",200,"848 885",01011207201000005652000000000047,"It Will Rain"
"2013-01-23 10:12:40.565 PST","/browse/home /sync/addtolibrary/01011207201000005652000000000084",1,"5.210253",6,6,US,"United States",Denver,CO,"39.7388","-104.4083",80208,"Denver, United States",,"Gavin DeGraw","3250 933","10.158.173.3",6,"ua-mobile-android ua-mobile-iphone","5557054702 5557128051","access_custom radius",200,"417 875",01011207201000005652000000000084,"Not Over You"
"2013-01-23 10:12:28.511 PST","/auth/5554413449 /browse/tracks/01011207201000005652000000000053 /playhistory/uploadhistory /sync/addtolibrary/01011207201000005652000000000047",1,"26.138748",12,12,US,"United States",Austin,TX,"30.267200000000003","-97.7431",,"Austin, United States",,"Bruno Mars Maroon 5","1246 1589 3631 409","10.163.243.2",12,"ua-mobile-android ua-mobile-ipad ua-mobile-iphone","5554413449 5556196234 5559091902 5559732639","access_custom radius",200,"177 328 731 902","01011207201000005652000000000047 01011207201000005652000000000053","It Will Rain Moves Like Jagger"
